Province,Region,H0_PersistentEntropy,H0_L2_Norm,H0_Total_Persistence,H0_PersistentEntropy_scaled,H0_L2_Norm_scaled,H0_Total_Persistence_scaled
ILOCOS NORTE,Region 1,0.957744980565348,0.9886364164734264,20.31914053637381,-0.3483805917508941,-0.1584303977867374,-0.15732770906895763
ILOCOS SUR,Region 1,0.9695216293720048,0.7721980863842025,23.68479733360472,0.4273636909583304,-0.2241727925242844,0.06493718274309193
ILOILO,Region 6,0.9699028868070017,0.5593453454443724,42.80001619326042,0.4524776499711866,-0.2888260769497673,1.3272887259249713
ISABELA,Region 2,0.966004553535012,0.6011272467136001,33.17778869097549,0.1956890000343986,-0.2761349688406148,0.6918456360217211
KALINGA,CAR,0.9644446770248496,1.2928002705202424,13.258703112834167,0.09293775862802152,-0.06604167833304299,-0.6235925288746825
LA UNION,Region 1,0.9669897612184826,0.5962467503933954,16.829678788832908,0.26058600429094614,-0.27761740273051666,-0.38776856638916174
LAGUNA,Region 4-A,0.9786344437351948,0.1868605070940619,12.85081546849715,1.0276374834177957,-0.40196705926321713,-0.6505290552652012
LANAO DEL NORTE,Region 10,0.8856945796888891,27.16265933371827,64.64340026009864,-5.094440991822163,7.791838603945804,2.7698058002800576
LANAO DEL SUR,BARMM,0.9499975685910858,3.2893067271466023,30.399690428476685,-0.8587134244180007,0.5403902577915946,0.5083825716161152
LEYTE,Region 8,0.9623034768690996,0.9337773313271396,58.7047058969244,-0.048106082130843726,-0.1750936553028212,2.377619864619075
MAGUINDANAO,BARMM,0.936388737273114,8.611747054792003,81.50548219655265,-1.755146124636029,2.1570631125620836,3.883362245017798
MARINDUQUE,Region 4-B,0.9754824842022968,0.3770878275010213,8.897927017974755,0.8200135127008995,-0.34418616812944836,-0.9115741875327923
MASBATE,Region 5,0.9669071159491855,1.2317163993357485,34.85068947930996,0.25514204513051936,-0.08459569309490614,0.8023224716388804
MISAMIS OCCIDENTAL,Region 10,0.9628884376683292,2.1047267929633384,42.9005666926573,-0.009573898394930964,0.18057819678026737,1.3339289887968373
MISAMIS ORIENTAL,Region 10,0.9589331240121748,0.7639550845994706,20.18656073738355,-0.27011592571166,-0.22667657582796613,-0.16608315754584255
MOUNTAIN PROVINCE,CAR,0.9714939186066224,0.6793612979633713,13.768100675514454,0.5572811337489046,-0.2523716461562285,-0.5899523804639449
NATIONAL CAPITAL REGION - FOURTH DISTRICT,NCR,0.968914466142269,0.2829096954536819,6.778775473260977,0.3873690021575041,-0.37279245025216046,-1.0515210143175884
NATIONAL CAPITAL REGION - MANILA,NCR,0.9791684048510552,0.1127672793065039,2.7090111940210595,1.0628102468769187,-0.4244726211319517,-1.3202845192507218
NATIONAL CAPITAL REGION - SECOND DISTRICT,NCR,0.9687713367831636,0.2207903740135301,8.133537740923494,0.3779408716395059,-0.39166097945058614,-0.9620537551779164
NATIONAL CAPITAL REGION - THIRD DISTRICT,NCR,0.9651085965742094,0.1816961539621892,4.267843384229286,0.1366710653649653,-0.40353571367863283,-1.2173406693623932
NEGROS OCCIDENTAL,Region 6,0.9670378512357548,1.1326776206878688,30.956794213134543,0.2637537608035833,-0.11467837982377414,0.5451731952254324
NEGROS ORIENTAL,Region 7,0.9697497151176612,0.7153056508810336,28.740194878225033,0.4423880171537737,-0.24145367318386027,0.39879100564220793
NORTHERN SAMAR,Region 8,0.9711851383155088,0.850707906309816,31.39747038268791,0.5369413452931893,-0.2003257060576882,0.57427504578563
NUEVA ECIJA,Region 3,0.9700220433844938,0.468199507663136,21.000601986642785,0.4603266599276101,-0.3165113101689863,-0.11232461913930886
NUEVA VIZCAYA,Region 2,0.9629196442170594,0.6986567355537425,15.797195168616277,-0.007518279503852061,-0.2465107236746285,-0.45595283887171884
OCCIDENTAL MINDORO,Region 4-B,0.943574187219946,1.379628021293122,12.97795293886318,-1.2818305145282163,-0.03966804911898073,-0.6421330131852683
ORIENTAL MINDORO,Region 4-B,0.9661152487540272,0.8117733440504783,20.992439521178525,0.20298064850622352,-0.2121519447832032,-0.11286366088142169
PALAWAN,Region 4-B,0.97602084178629,0.6101676922160056,27.21461028418319,0.855475877648034,-0.2733889647637148,0.29804279654857124
PAMPANGA,Region 3,0.97078662772015,0.656122804672089,19.10814231635194,0.5106908965429575,-0.2594302581794848,-0.2373009221960946
PANGASINAN,Region 1,0.979860321936622,0.1779541722164183,25.302224803866142,1.1083877903741728,-0.40467232770134204,0.1717506112504988
QUEZON,Region 4-A,0.97226040022711,0.4583336193807524,39.69303236077921,0.6077703471623924,-0.3195080396375126,1.1221063597501462
QUIRINO,Region 2,0.975988517652943,0.3617450439509814,7.710994882063108,0.8533466418994677,-0.34884648560696563,-0.9899580985107919
RIZAL,Region 4-A,0.9664900047873306,0.2895582988980974,10.61715461664294,0.227666351121518,-0.3707729599339899,-0.7980379717984174
ROMBLON,Region 4-B,0.974761263013238,0.5825846798106182,13.935682855486256,0.7725056670338984,-0.2817672094528976,-0.5788854068106285
SAMAR (WESTERN SAMAR),Region 8,0.9613295250080228,2.247634022491595,68.37946687982682,-0.11226164966693382,0.22398577385140298,3.0165322174595217
SARANGANI,Region 12,0.9607619493924072,1.562030468235475,14.634328623654923,-0.1496486471097115,0.015736063743261742,-0.5327474802684109
SIQUIJOR,Region 7,0.9591118171727084,0.6396082736762827,8.085150627340346,-0.2583451579899577,-0.2644464898940068,-0.965249195834404
SORSOGON,Region 5,0.9745774697075682,0.3722351776102109,21.074378738854037,0.7603989456385088,-0.34566014376266113,-0.107452470005752
SOUTH COTABATO,Region 12,0.9656954132961908,0.572413332430619,14.373511403641755,0.17532550132113361,-0.2848567210666352,-0.5499716105590102
SOUTHERN LEYTE,Region 8,0.965094689380629,1.3143569159232886,31.64167374289019,0.13575497912637127,-0.05949392179324628,0.5904020119932826
SULTAN KUDARAT,Region 12,0.9623101906477084,1.030186626851847,20.55157523100945,-0.0476638361696467,-0.14580966498492648,-0.1419779347547546
SULU,BARMM,0.9156331036089952,12.01965287028049,26.816772475394597,-3.122348663599916,3.192202726039359,0.27176995209161664
SURIGAO DEL NORTE,Region 13,0.9477413819109054,1.386598390198258,18.48943711839744,-1.0073315879218052,-0.037550823654161895,-0.27815964671014826
SURIGAO DEL SUR,Region 13,0.9619340799122222,0.6968038248956755,16.75792575681668,-0.07243877490722922,-0.24707353888321856,-0.39250707089484843
TAGUIG - PATEROS,NCR,0.9548735244338512,0.2991734815387578,1.8613738192558893,-0.5375274121774173,-0.36785238143767957,-1.3762617150102645
TARLAC,Region 3,0.979577094917901,0.2316468141016473,16.053372189189886,1.0897312316121102,-0.3883633732944894,-0.43903514310149855
TAWI-TAWI,BARMM,0.9044260077093996,7.64147997556227,38.723431501445454,-3.860575701920952,1.8623478405616376,1.0580748071931543
ZAMBALES,Region 3,0.9746389299657502,0.2003248969548829,7.756600799273425,0.7644474185683937,-0.397877297376931,-0.9869463255150782
ZAMBOANGA DEL NORTE,Region 9,0.9748374692082652,0.9647658917295764,45.76091516064442,0.7775254753910933,-0.16568098717936322,1.5228237814283931
ZAMBOANGA DEL SUR,Region 9,0.9737377791915748,1.0803262182395816,55.493965556584016,0.7050873601678738,-0.13057993738707951,2.1655855137103663
ZAMBOANGA SIBUGAY,Region 9,0.9595667895978732,1.341093880441513,28.09046369243545,-0.22837548975866656,-0.05137266122578451,0.355883353312579
