"Household Population by Ethnicity, Region, Province, and Highly Urbanized City: Philippines, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Region, Province,
and Highly Urbanized City"," Household
Population ", Ethnicity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Cebu,"958,626",8,89,12,8,-,3,-,98,4,7,9,3,-,2,1,-,-,12,2,21,4,322,2,2,2,21,2,30,-,-,-,4,-,1,-,117,1,1,38,1,-,-,2,"1,269",-,9,5,5,13,2,4,8,-,-,-,2,17,6,-,66,368,"26,655","6,930",190,73,84,-,157,20,-,1,-,6,2,2,126,-,52,87,59,140,"895,357","1,511",126,289,19,85,852,32,2,3,8,-,-,-,4,35,11,39,59,128,31,3,7,57,14,17,4,475,"4,347",9,342,14,17,-,-,-,-,11,5,1,2,6,-,-,-,11,-,-,-,-,-,1,5,4,-,287,-,-,-,3,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,1,-,-,-,-,-,-,2,-,-,1,-,-,2,-,-,-,-,-,-,-,-,38,1,6,96,-,70,-,-,1,4,246,-,2,9,1,148,-,-,25,-,-,-,-,-,-,-,19,3,-,1,-,40,138,1,-,-,-,-,-,9,-,6,"2,001",607,-,1,-,125,4,4,-,38,-,66,1,12,15,963,-,8,-,2,10,7,35,80,"1,415",17,6,10,-,-,"3,776",1,-,-,-,30,2,1,538,-,-,1,21,-,1,4,7,"3,589",10,1,6,"1,739",630,449,100
City of Lapu-Lapu,"494,672",-,11,-,-,-,6,-,37,-,13,-,-,-,-,1,-,-,1,-,5,7,223,1,-,-,10,2,6,-,-,-,-,-,-,1,1,-,1,52,-,-,-,8,3,5,2,-,-,5,-,-,4,-,-,-,-,-,4,-,52,466,"34,910","13,005",122,92,39,5,278,6,5,4,1,-,6,-,91,1,31,62,53,143,"420,264",157,151,161,9,87,"1,358",10,1,-,-,1,-,-,8,21,7,42,43,63,15,-,23,41,-,11,4,478,"4,892",15,108,7,2,-,-,-,-,4,-,-,2,7,-,2,3,6,1,-,-,-,-,-,-,-,-,185,-,-,-,-,-,5,-,-,4,1,-,6,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,26,1,7,134,-,48,-,1,-,13,234,-,2,10,-,196,-,5,32,-,-,-,-,-,-,-,12,-,3,1,-,61,52,2,-,3,-,-,2,1,-,-,"4,267",614,9,6,-,83,5,8,-,7,4,99,12,9,4,1,10,6,13,1,10,6,6,80,"1,464",15,8,4,-,-,"3,867",3,1,-,-,11,-,-,169,-,-,-,6,4,4,-,7,"2,421",7,-,-,"2,008",360,194,21
City of Mandaue,"361,051",2,26,-,-,-,2,-,36,-,2,2,-,-,-,1,-,-,-,-,17,3,66,1,-,-,5,-,14,-,-,2,-,-,-,-,-,-,-,11,-,-,-,-,1,-,11,-,1,-,16,-,5,-,-,-,-,4,2,-,10,205,"14,866","5,441",236,48,18,-,161,5,-,3,-,-,2,1,73,2,13,25,44,92,"326,473",335,50,82,13,47,511,2,-,4,5,-,-,-,4,2,3,15,52,55,28,-,9,29,-,5,-,179,"2,830",4,91,2,4,-,2,-,-,4,-,-,4,4,-,-,-,-,-,-,-,3,-,-,3,-,-,114,-,-,-,1,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,2,5,40,-,28,1,-,-,11,102,-,-,4,-,39,-,-,14,-,-,-,-,1,-,-,2,-,-,-,3,20,55,-,1,-,-,1,-,-,-,-,810,508,1,-,-,38,3,-,-,17,-,46,1,7,7,2,-,-,4,2,4,2,15,73,683,8,5,2,-,2,"2,329",-,1,-,-,6,-,-,91,-,-,-,2,-,-,2,3,"1,669",5,-,5,"1,553",208,126,30
Negros Oriental,"1,428,548",6,284,127,-,2,144,-,11,3,7,21,-,5,-,4,4,-,-,2,3,17,610,-,4,-,35,1,9,4,-,-,14,-,-,-,"5,677",12,32,121,-,8,1,2,2,-,6,-,-,-,-,1,17,-,-,-,4,1,2,2,43,656,"1,299,526",480,321,62,220,18,"22,010",61,1,56,-,"4,347",6,-,2,2,77,154,27,101,"47,863",505,29,76,21,25,89,8,-,4,22,-,-,-,-,78,1,195,81,29,3,1,7,184,-,17,-,510,"32,964",18,72,1,7,-,6,-,-,23,6,2,-,-,-,-,-,13,-,-,-,1,-,-,-,-,-,73,-,-,-,2,1,-,-,-,5,3,-,23,-,-,-,-,-,-,6,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,1,5,1,4,1,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,-,29,-,-,112,-,"2,137",610,-,1,16,68,-,3,134,-,60,-,3,11,-,2,-,-,3,-,11,3,-,-,3,-,33,145,-,-,-,-,1,1,3,-,-,418,61,-,12,-,39,7,2,-,16,-,89,10,9,12,1,-,12,4,7,13,3,230,111,83,62,6,4,2,-,"2,730",-,-,-,-,6,3,-,376,-,4,4,12,-,-,4,14,763,-,-,1,472,775,313,58
Siquijor,"103,014",-,1,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,55,-,-,-,1,-,-,2,-,-,2,-,-,-,-,-,-,18,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,4,-,-,-,10,97,"100,513",161,21,8,32,1,1,2,-,8,-,-,3,-,-,-,11,14,2,17,389,43,8,10,1,2,16,-,-,-,-,-,-,-,-,13,-,45,17,17,-,-,-,18,-,-,-,87,329,-,4,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,9,-,-,-,-,1,-,-,-,-,30,-,-,3,-,4,-,-,-,-,-,2,-,-,3,-,4,35,-,-,-,-,-,-,-,-,-,54,21,-,-,-,16,-,-,-,1,-,15,1,-,-,1,13,-,-,-,6,1,7,64,29,29,-,25,-,-,226,-,-,-,-,-,1,-,12,-,-,-,-,-,-,-,-,115,-,-,-,54,125,62,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region VIII (Eastern Visayas),"4,531,512",22,88,13,-,-,85,-,2,10,6,1,2,-,-,14,2,-,-,2,10,9,682,13,-,13,31,-,165,3,1,-,15,-,-,-,4,10,14,118,-,-,3,18,775,12,12,-,-,13,4,-,4,1,-,3,-,5,3,10,292,"7,588","1,459,687","6,116",592,110,169,10,145,50,-,4,6,9,-,1,116,12,48,529,209,142,"88,847","1,283",94,134,26,84,"1,065",-,10,15,13,2,-,-,22,54,-,141,186,123,32,9,213,120,6,52,5,"4,797","8,694",27,226,2,18,3,1,5,3,9,25,3,-,-,2,-,-,2,-,-,-,-,-,-,14,-,-,198,-,1,-,1,3,6,-,-,18,39,-,13,-,-,2,-,-,-,-,-,2,-,-,1,2,-,7,-,1,-,-,-,-,-,1,-,2,5,-,-,3,-,-,-,2,32,1,-,-,4,5,-,1,7,-,-,28,12,15,"1,220",1,300,-,-,6,7,52,-,2,30,24,251,-,538,169,7,79,-,8,-,23,6,39,18,-,-,-,280,382,6,47,-,-,61,3,15,-,12,"3,571","2,078",103,1,-,328,14,26,-,12,1,783,19,120,32,4,7,29,11,9,16,11,351,98,"1,829",55,26,18,-,-,"20,766",4,-,-,-,24,11,5,313,-,-,1,11,8,10,152,235,"2,909,324",51,151,338,699,869,487,103
Biliran,"178,715",2,10,11,-,-,14,-,-,1,-,-,1,-,-,-,-,-,-,-,1,-,71,3,-,-,1,-,5,-,-,-,-,-,-,-,-,4,-,22,-,-,1,2,-,-,1,-,-,2,-,-,-,-,-,-,-,-,-,8,36,529,"101,122",354,22,5,15,-,11,3,-,-,-,-,-,-,3,-,2,29,10,10,"5,786",30,1,11,-,20,47,-,-,-,-,-,-,-,-,7,-,12,21,6,1,-,16,16,-,7,-,375,716,-,-,-,3,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,3,-,5,-,-,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,126,-,35,-,-,-,1,6,-,-,-,-,11,-,95,-,-,-,-,-,-,-,5,-,-,-,-,-,14,19,-,1,-,-,-,-,2,-,-,382,186,-,-,-,27,6,2,-,-,-,69,-,5,-,-,-,2,-,-,-,-,13,9,68,3,-,2,-,-,"1,753",4,-,-,-,-,3,-,20,-,-,-,-,-,-,-,9,"66,316",2,7,5,33,53,16,4
Eastern Samar,"475,847",1,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,-,-,-,-,-,56,2,-,-,1,-,-,-,-,-,-,11,-,-,-,2,16,3,4,-,-,5,-,-,-,-,-,-,-,-,-,-,30,921,"2,711",364,88,4,16,1,6,-,-,-,-,-,-,-,5,-,9,65,19,9,"2,362",51,3,12,2,8,36,-,-,-,6,-,-,-,5,-,-,7,33,14,-,-,31,24,-,12,4,610,693,15,12,-,2,-,-,-,-,-,6,-,-,-,2,-,-,-,-,-,-,-,-,-,7,-,-,4,-,-,-,-,-,5,-,-,8,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,11,-,-,-,4,-,-,1,-,-,-,-,-,5,212,-,19,-,-,-,5,6,-,1,5,3,15,-,3,87,6,4,-,-,-,4,-,5,-,-,-,-,9,49,-,21,-,-,33,1,-,-,1,100,96,18,-,-,53,-,4,-,1,-,100,-,22,8,-,-,6,-,-,4,1,40,-,99,8,7,-,-,-,"2,240",-,-,-,-,1,-,1,29,-,-,-,6,-,3,71,52,"463,647",16,52,60,44,85,52,19
Leyte,"1,771,011",5,41,-,-,-,55,-,-,6,1,-,-,-,-,3,1,-,-,-,5,6,290,5,-,1,6,-,40,1,-,-,8,-,-,-,4,2,13,51,-,-,-,9,744,1,5,-,-,4,1,-,3,1,-,-,-,4,3,1,90,"2,512","897,081","2,302",265,21,67,1,53,18,-,-,3,5,-,-,57,3,17,143,67,77,"47,189",371,46,39,20,18,440,-,5,5,3,-,-,-,1,26,-,71,74,51,8,6,85,27,-,17,-,"1,840","3,993",10,57,-,13,3,1,5,2,5,9,1,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,106,-,1,-,1,3,1,-,-,7,19,-,6,-,-,-,-,-,-,-,-,2,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,4,1,-,-,-,5,-,-,7,-,-,1,4,-,382,-,135,-,-,3,-,22,-,-,15,7,130,-,47,26,-,35,-,5,-,7,1,8,1,-,-,-,120,107,3,12,-,-,10,2,-,-,9,"1,175",434,26,-,-,138,2,4,-,1,-,297,5,30,10,-,-,6,3,2,9,9,147,56,493,26,10,8,-,-,"8,057",-,-,-,-,11,8,-,130,-,-,1,4,1,1,12,58,"799,064",20,14,58,269,378,191,33
City of Tacloban,"249,415",-,4,-,-,-,-,-,2,-,4,-,-,-,-,-,-,-,-,-,-,-,74,2,-,-,-,-,13,-,-,-,2,-,-,-,-,4,1,5,-,-,-,5,1,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,37,482,"6,572",261,50,1,9,-,-,2,-,-,2,-,-,-,21,2,7,56,6,20,"3,402",477,5,13,1,13,59,-,1,3,-,2,-,-,-,9,-,10,2,11,1,3,11,3,-,6,-,428,642,-,39,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,164,-,18,-,-,-,-,8,-,-,-,1,11,-,-,7,1,3,-,-,-,2,-,1,-,-,-,-,54,33,-,4,-,-,4,-,-,-,1,403,65,2,-,-,6,1,6,-,-,-,49,4,8,3,3,-,-,-,-,-,-,16,6,94,-,-,1,-,-,"2,143",-,-,-,-,8,-,-,14,-,-,-,-,-,-,9,8,"233,215",3,11,40,39,76,47,5
Northern Samar,"636,995",1,-,-,-,-,-,-,-,3,-,-,1,-,-,10,1,-,-,-,-,-,21,1,-,-,2,-,6,-,-,-,2,-,-,-,-,-,-,6,-,-,2,-,3,7,1,-,-,-,-,-,-,-,-,-,-,1,-,-,41,"1,677","20,969",491,46,22,11,8,16,1,-,3,-,-,-,-,6,1,2,76,42,13,"3,653",91,16,13,-,3,43,-,-,-,1,-,-,-,-,3,-,10,12,4,12,-,19,13,6,-,1,530,713,-,57,1,-,-,-,-,-,-,1,1,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,27,-,3,115,-,39,-,-,-,1,1,-,-,4,8,15,-,40,-,-,24,-,-,-,4,-,-,-,-,-,-,5,32,-,8,-,-,-,-,-,-,-,323,304,6,-,-,35,-,1,-,-,-,99,6,12,4,1,1,2,-,1,-,-,29,10,67,2,5,1,-,-,"2,265",-,-,-,-,1,-,2,14,-,-,-,-,-,2,12,46,"604,372",1,9,76,131,47,57,4
Samar (Western Samar),"791,045",13,2,1,-,-,4,-,-,-,-,-,-,-,-,1,-,-,-,2,1,-,89,-,-,-,5,-,38,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,23,873,"20,273",741,89,13,8,-,23,2,-,-,1,-,-,-,15,5,3,106,45,2,"22,386",65,11,19,-,10,90,-,-,5,-,-,-,-,3,1,-,11,29,6,9,-,15,11,-,4,-,529,817,2,35,-,-,-,-,-,1,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,-,-,-,-,-,-,-,-,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,2,5,86,-,21,-,-,3,-,5,-,-,-,5,37,-,82,3,-,8,-,-,-,6,-,-,5,-,-,-,11,67,-,1,-,-,14,-,5,-,-,556,897,50,-,-,9,5,2,-,-,1,80,3,18,-,-,6,8,8,-,-,1,42,7,60,7,1,5,-,-,"2,390",-,-,-,-,1,-,2,53,-,-,-,-,5,4,48,62,"739,438",4,57,99,83,88,53,27
Southern Leyte,"428,484",-,14,1,-,-,12,-,-,-,1,1,-,-,-,-,-,-,-,-,3,3,89,2,-,12,17,-,7,-,1,-,2,-,-,-,-,-,-,10,-,-,-,-,7,-,1,-,-,2,-,-,1,-,-,3,-,-,-,-,35,594,"410,959","1,603",32,44,43,-,36,24,-,1,-,4,-,1,9,1,8,54,20,11,"4,069",198,12,27,3,12,350,-,4,2,3,-,-,-,13,8,-,20,15,31,1,-,36,26,-,6,-,485,"1,120",-,26,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,6,1,135,1,33,-,-,-,-,4,-,1,6,-,32,-,271,46,-,5,-,3,-,-,-,25,12,-,-,-,67,75,3,-,-,-,-,-,8,-,1,632,96,1,1,-,60,-,7,-,10,-,89,1,25,7,-,-,5,-,6,3,-,64,10,948,9,3,1,-,-,"1,918",-,-,-,-,2,-,-,53,-,-,-,1,2,-,-,-,"3,272",5,1,-,100,142,71,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region IX (Zamboanga Peninsula),"3,862,588",-,203,19,10,-,108,3,23,-,25,6,-,-,-,5,-,-,1,9,5,4,171,10,2,54,31,20,20,11,-,2,8,-,-,1,16,32,23,31,-,1,15,97,"10,989",74,281,1,3,73,43,-,21,-,-,-,-,2,-,67,233,"2,621","1,609,132","9,545","1,362",151,107,61,73,55,2,9,4,2,36,3,15,14,25,196,100,851,"341,595","2,496",29,365,13,235,134,39,7,12,17,-,1,-,14,16,3,36,397,143,70,15,202,192,-,109,22,"20,232","92,305",23,123,39,"9,191",2,-,5,1,5,15,-,-,4,-,5,4,11,-,-,-,-,-,-,-,-,102,63,1,3,-,17,3,-,4,-,15,26,-,4,1,-,-,99,-,-,1,-,86,7,-,-,34,-,-,6,3,-,-,-,-,3,-,-,5,-,-,-,-,-,-,2,10,-,1,-,-,2,-,-,5,-,4,-,44,10,-,512,-,524,9,12,"49,624",12,22,20,17,14,13,"58,979",1,14,268,7,90,3,4,2,-,341,9,6,7,8,9,515,292,6,20,2,2,-,3,305,-,25,"9,463",69,10,1,4,127,53,4,10,359,10,532,2,18,"63,470","10,189","82,933",344,38,79,39,50,254,"630,616",307,10,85,134,20,12,"19,616",7,-,12,4,48,71,17,"350,679",32,14,27,125,18,8,43,30,"5,349","55,278",36,13,"411,627","2,297",328,165
Zamboanga del Norte,"1,046,017",-,23,1,-,-,32,3,1,-,8,1,-,-,-,-,-,-,-,-,2,3,103,1,-,11,6,-,4,1,-,-,1,-,-,1,-,16,1,16,-,-,5,3,423,18,35,-,-,9,5,-,10,-,-,-,-,-,-,32,23,488,"595,744","2,536",265,70,52,1,25,22,-,-,-,-,1,3,7,-,6,59,15,249,"12,964",821,1,72,-,64,28,-,-,2,-,-,-,-,5,12,-,9,101,46,26,2,36,38,-,14,6,"2,141","6,324",4,31,4,709,-,-,-,-,1,6,-,-,-,-,5,-,8,-,-,-,-,-,-,-,-,7,25,-,-,-,8,-,-,-,-,1,18,-,1,-,-,-,19,-,-,-,-,5,2,-,-,24,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,79,-,21,2,4,"33,512",8,2,-,1,-,-,"4,030",-,5,72,-,12,3,-,-,-,107,1,2,-,2,-,89,47,3,-,1,1,-,-,59,-,-,"1,856",10,-,-,-,31,8,3,-,25,-,75,1,3,"15,086",185,"3,372",3,-,24,12,3,161,"338,986",77,5,22,7,-,-,"1,532",-,-,4,-,3,11,-,"16,160",4,-,-,3,-,2,2,-,"1,045",194,1,-,"4,595",408,79,3
Zamboanga del Sur,"1,048,402",-,60,6,10,-,49,-,18,-,12,-,-,-,-,-,-,-,1,-,1,1,34,1,1,24,20,4,10,6,-,-,4,-,-,-,10,7,15,3,-,-,3,65,705,5,70,-,-,9,7,-,2,-,-,-,-,-,-,29,54,583,"500,388","3,896",251,45,40,3,24,13,-,9,4,-,2,-,7,-,18,80,17,245,"252,064",462,4,189,10,55,36,36,3,5,7,-,-,-,3,3,3,16,129,46,23,-,68,27,-,55,4,"7,996","14,119",8,30,19,"8,024",-,-,3,-,1,4,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,1,18,-,-,-,4,3,-,-,-,-,3,-,1,-,-,-,19,-,-,-,-,37,1,-,-,9,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,2,-,17,8,-,59,-,21,2,5,886,1,11,11,9,6,1,"41,255",-,1,100,-,-,-,-,-,-,138,1,3,6,-,1,258,32,3,1,1,1,-,-,21,-,8,"4,868",12,6,-,-,57,-,-,-,10,9,57,-,3,"6,267",13,"1,434",178,3,40,7,6,35,"188,142",126,2,14,87,1,11,"1,911",2,-,-,-,7,13,-,"7,903",4,6,-,1,2,3,-,-,"1,434",143,7,2,"1,171",968,81,49
City of Zamboanga,"969,391",-,31,1,-,-,19,-,-,-,2,-,-,-,-,5,-,-,-,5,-,-,30,8,1,8,2,12,5,-,-,-,2,-,-,-,1,2,1,12,-,1,7,4,"4,437",30,20,1,2,44,7,-,5,-,-,-,-,-,-,5,119,988,"186,722",177,607,17,7,53,18,16,-,-,-,-,23,-,1,14,-,23,49,98,"5,576",929,14,11,3,38,47,-,-,3,6,-,-,-,6,-,-,5,85,12,14,-,38,73,-,14,9,"3,501","15,308",7,31,6,95,-,-,2,1,1,5,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,92,8,1,3,-,2,-,-,4,-,-,4,-,2,-,-,-,35,-,-,1,-,6,1,-,-,-,-,-,-,-,-,-,-,-,3,-,-,2,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,5,-,2,-,10,2,-,221,-,39,-,-,"1,407",3,5,1,1,4,3,729,1,4,46,7,53,-,4,-,-,40,-,1,-,6,5,24,182,-,19,-,-,-,-,168,-,1,762,22,1,-,-,28,23,1,10,246,-,257,1,3,"27,670","8,420","47,036",85,31,10,7,21,20,"10,469",30,2,28,18,16,1,"14,277",5,-,4,-,25,7,10,"240,174",7,8,24,109,16,3,33,13,675,"30,060",16,7,"365,677",165,135,78
Zamboanga Sibugay,"668,648",-,89,11,-,-,8,-,4,-,3,5,-,-,-,-,-,-,-,4,-,-,4,-,-,11,3,4,1,4,-,2,1,-,-,-,5,7,6,-,-,-,-,25,120,21,156,-,1,10,17,-,4,-,-,-,-,2,-,1,37,534,"310,931","2,918",176,19,8,4,6,4,2,-,-,2,9,-,-,-,1,34,17,245,"70,900",269,10,83,-,63,20,3,4,2,4,-,1,-,-,1,-,6,77,39,7,13,60,48,-,26,3,"6,444","56,028",1,31,10,113,2,-,-,-,2,-,-,-,1,-,-,2,1,-,-,-,-,-,-,-,-,2,12,-,-,-,3,-,-,-,-,14,-,-,-,1,-,-,24,-,-,-,-,38,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,112,-,443,5,3,"13,795",-,4,8,6,2,4,"12,910",-,4,43,-,13,-,-,-,-,52,7,-,1,-,3,143,21,-,-,-,-,-,3,49,-,16,"1,454",23,-,1,4,10,5,-,-,51,1,128,-,9,"10,661",670,"19,713",78,2,-,13,12,36,"92,778",73,1,16,22,-,-,"1,330",-,-,4,4,5,34,7,"45,291",17,-,-,10,-,-,1,17,"2,163","2,451",2,1,"13,317",702,30,2
City of Isabela,"130,130",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,304",-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,28,"15,347",18,63,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,14,91,15,-,10,-,15,3,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,6,-,-,-,150,526,3,-,-,250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,-,-,-,-,24,-,-,-,-,2,5,55,-,-,7,-,12,-,-,2,-,4,-,-,-,-,-,1,10,-,-,-,-,-,-,8,-,-,523,2,3,-,-,1,17,-,-,27,-,15,-,-,"3,786",901,"11,378",-,2,5,-,8,2,241,1,-,5,-,3,-,566,-,-,-,-,8,6,-,"41,151",-,-,3,2,-,-,7,-,32,"22,430",10,3,"26,867",54,3,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
